======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
  2575 |  7.5723e+00 |  2.9455e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1673e-01
  2576 |  7.5752e+00 |  2.9455e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1638e-01
  2577 |  7.5782e+00 |  2.9456e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1603e-01
  2578 |  7.5811e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1569e-01
  2579 |  7.5841e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1534e-01
  2580 |  7.5870e+00 |  2.9459e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1500e-01
  2581 |  7.5900e+00 |  2.9458e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1465e-01
  2582 |  7.5929e+00 |  2.9460e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1431e-01
  2583 |  7.5958e+00 |  2.9460e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1396e-01
  2584 |  7.5988e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1361e-01
  2585 |  7.6017e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1327e-01
  2586 |  7.6047e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1293e-01
  2587 |  7.6076e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1258e-01
  2588 |  7.6106e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1223e-01
  2589 |  7.6135e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1189e-01
  2590 |  7.6165e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1155e-01
  2591 |  7.6194e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1120e-01
  2592 |  7.6224e+00 |  2.9468e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1086e-01
  2593 |  7.6253e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1052e-01
  2594 |  7.6283e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1018e-01
  2595 |  7.6312e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0984e-01
  2596 |  7.6341e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0950e-01
  2597 |  7.6371e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0916e-01
  2598 |  7.6400e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0882e-01
  2599 |  7.6430e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0848e-01
  2600 |  7.6459e+00 |  2.9475e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0814e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  2601 |  7.6489e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0781e-01
  2602 |  7.6518e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0747e-01
  2603 |  7.6548e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0713e-01
  2604 |  7.6577e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0679e-01
  2605 |  7.6607e+00 |  2.9479e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0646e-01
  2606 |  7.6636e+00 |  2.9480e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0612e-01
  2607 |  7.6666e+00 |  2.9480e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0578e-01
  2608 |  7.6695e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0544e-01
  2609 |  7.6725e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0510e-01
  2610 |  7.6754e+00 |  2.9482e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0477e-01
  2611 |  7.6784e+00 |  2.9483e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0443e-01
  2612 |  7.6813e+00 |  2.9483e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0409e-01
  2613 |  7.6843e+00 |  2.9484e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0376e-01
  2614 |  7.6872e+00 |  2.9485e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0342e-01
  2615 |  7.6902e+00 |  2.9486e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0309e-01
  2616 |  7.6931e+00 |  2.9486e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0275e-01
  2617 |  7.6961e+00 |  2.9486e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0242e-01
  2618 |  7.6990e+00 |  2.9487e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0208e-01
  2619 |  7.7020e+00 |  2.9485e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0175e-01
  2620 |  7.7049e+00 |  2.9483e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0141e-01
  2621 |  7.7078e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0107e-01
  2622 |  7.7108e+00 |  2.9480e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0074e-01
  2623 |  7.7137e+00 |  2.9479e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0040e-01
  2624 |  7.7167e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0007e-01
  2625 |  7.7196e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9974e-01
  2626 |  7.7226e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9940e-01
  2627 |  7.7255e+00 |  2.9475e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9907e-01
  2628 |  7.7285e+00 |  2.9475e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9874e-01
  2629 |  7.7314e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9841e-01
  2630 |  7.7344e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9807e-01
  2631 |  7.7373e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9774e-01
  2632 |  7.7403e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9741e-01
  2633 |  7.7432e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9708e-01
  2634 |  7.7462e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9674e-01
  2635 |  7.7491e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9641e-01
  2636 |  7.7521e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9608e-01
  2637 |  7.7550e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9575e-01
  2638 |  7.7580e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9542e-01
  2639 |  7.7609e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9509e-01
  2640 |  7.7639e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9476e-01
  2641 |  7.7668e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9443e-01
  2642 |  7.7697e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9410e-01
  2643 |  7.7727e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9377e-01
  2644 |  7.7756e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9344e-01
  2645 |  7.7786e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9312e-01
  2646 |  7.7815e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9279e-01
  2647 |  7.7845e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9246e-01
  2648 |  7.7874e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9214e-01
  2649 |  7.7904e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9181e-01
  2650 |  7.7933e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9149e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  2651 |  7.7963e+00 |  2.9468e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9116e-01
  2652 |  7.7992e+00 |  2.9468e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9084e-01
  2653 |  7.8022e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9051e-01
  2654 |  7.8051e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9019e-01
  2655 |  7.8081e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8986e-01
  2656 |  7.8110e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8954e-01
  2657 |  7.8139e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8922e-01
  2658 |  7.8169e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8890e-01
  2659 |  7.8198e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8857e-01
  2660 |  7.8228e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8825e-01
  2661 |  7.8257e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8793e-01
  2662 |  7.8287e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8761e-01
  2663 |  7.8316e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8728e-01
  2664 |  7.8346e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8696e-01
  2665 |  7.8375e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8664e-01
  2666 |  7.8405e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8632e-01
  2667 |  7.8434e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8600e-01
  2668 |  7.8464e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8568e-01
  2669 |  7.8493e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8536e-01
  2670 |  7.8523e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8503e-01
  2671 |  7.8552e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8471e-01
  2672 |  7.8581e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8439e-01
  2673 |  7.8611e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8407e-01
  2674 |  7.8640e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8375e-01
  2675 |  7.8670e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8343e-01
  2676 |  7.8699e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8311e-01
  2677 |  7.8729e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8280e-01
  2678 |  7.8758e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8248e-01
  2679 |  7.8788e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8216e-01
  2680 |  7.8817e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8184e-01
  2681 |  7.8847e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8152e-01
  2682 |  7.8876e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8121e-01
  2683 |  7.8906e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8089e-01
  2684 |  7.8935e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8057e-01
  2685 |  7.8964e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8026e-01
  2686 |  7.8994e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7994e-01
  2687 |  7.9023e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7963e-01
  2688 |  7.9053e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7931e-01
  2689 |  7.9082e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7900e-01
  2690 |  7.9112e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7869e-01
  2691 |  7.9141e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7837e-01
  2692 |  7.9171e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7806e-01
  2693 |  7.9200e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7774e-01
  2694 |  7.9230e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7743e-01
  2695 |  7.9259e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7712e-01
  2696 |  7.9289e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7681e-01
  2697 |  7.9318e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7649e-01
  2698 |  7.9347e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7618e-01
  2699 |  7.9377e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7587e-01
  2700 |  7.9406e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7556e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  2701 |  7.9436e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7525e-01
  2702 |  7.9465e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7494e-01
  2703 |  7.9495e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7463e-01
  2704 |  7.9524e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7432e-01
  2705 |  7.9554e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7401e-01
  2706 |  7.9583e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7370e-01
  2707 |  7.9613e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7339e-01
  2708 |  7.9642e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7308e-01
  2709 |  7.9672e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7277e-01
  2710 |  7.9701e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7246e-01
  2711 |  7.9730e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7216e-01
  2712 |  7.9760e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7185e-01
  2713 |  7.9789e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7154e-01
  2714 |  7.9819e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7123e-01
  2715 |  7.9848e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7093e-01
  2716 |  7.9878e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7062e-01
  2717 |  7.9907e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7031e-01
  2718 |  7.9937e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7001e-01
  2719 |  7.9966e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6970e-01
  2720 |  7.9996e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6939e-01
  2721 |  8.0025e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6909e-01
  2722 |  8.0055e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6878e-01
  2723 |  8.0084e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6848e-01
  2724 |  8.0114e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6817e-01
  2725 |  8.0143e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6787e-01
  2726 |  8.0172e+00 |  2.9468e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6756e-01
  2727 |  8.0202e+00 |  2.9468e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6726e-01
  2728 |  8.0231e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6695e-01
  2729 |  8.0261e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6665e-01
  2730 |  8.0290e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6634e-01
  2731 |  8.0320e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6604e-01
  2732 |  8.0349e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6574e-01
  2733 |  8.0379e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6544e-01
  2734 |  8.0408e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6513e-01
  2735 |  8.0438e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6483e-01
  2736 |  8.0467e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6453e-01
  2737 |  8.0497e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6423e-01
  2738 |  8.0526e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6393e-01
  2739 |  8.0556e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6363e-01
  2740 |  8.0585e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6333e-01
  2741 |  8.0615e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6303e-01
  2742 |  8.0644e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6273e-01
  2743 |  8.0673e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6243e-01
  2744 |  8.0703e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6214e-01
  2745 |  8.0732e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6184e-01
  2746 |  8.0762e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6154e-01
  2747 |  8.0791e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6125e-01
  2748 |  8.0821e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6095e-01
  2749 |  8.0850e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6066e-01
  2750 |  8.0880e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6036e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  2751 |  8.0909e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6007e-01
  2752 |  8.0939e+00 |  2.9475e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5978e-01
  2753 |  8.0968e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5948e-01
  2754 |  8.0998e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5919e-01
  2755 |  8.1027e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5890e-01
  2756 |  8.1057e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5861e-01
  2757 |  8.1086e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5831e-01
  2758 |  8.1116e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5802e-01
  2759 |  8.1145e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5773e-01
  2760 |  8.1175e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5744e-01
  2761 |  8.1204e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5715e-01
  2762 |  8.1233e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5686e-01
  2763 |  8.1263e+00 |  2.9479e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5657e-01
  2764 |  8.1292e+00 |  2.9480e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5628e-01
  2765 |  8.1322e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5599e-01
  2766 |  8.1351e+00 |  2.9482e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5570e-01
  2767 |  8.1381e+00 |  2.9482e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5541e-01
  2768 |  8.1410e+00 |  2.9484e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5512e-01
  2769 |  8.1440e+00 |  2.9484e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5483e-01
  2770 |  8.1469e+00 |  2.9485e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5454e-01
  2771 |  8.1499e+00 |  2.9486e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5425e-01
  2772 |  8.1528e+00 |  2.9486e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5396e-01
  2773 |  8.1558e+00 |  2.9488e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5367e-01
  2774 |  8.1587e+00 |  2.9488e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5338e-01
  2775 |  8.1617e+00 |  2.9488e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5310e-01
  2776 |  8.1646e+00 |  2.9488e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5281e-01
  2777 |  8.1676e+00 |  2.9488e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5252e-01
  2778 |  8.1705e+00 |  2.9488e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5223e-01
  2779 |  8.1735e+00 |  2.9489e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5194e-01
  2780 |  8.1764e+00 |  2.9489e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5165e-01
  2781 |  8.1794e+00 |  2.9489e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5137e-01
  2782 |  8.1823e+00 |  2.9490e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5108e-01
  2783 |  8.1853e+00 |  2.9490e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5079e-01
  2784 |  8.1882e+00 |  2.9490e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5051e-01
